                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    313,                0.73203,                 0.5172,                 1.1519,                0.95404,                0.93717,                0.96241,                0.68082,                 1.0881,                0.46851,                 1.4008,              0.0073586,              0.0073586,              0.0073586
                    314,                0.71612,                0.51685,                 1.1452,                0.95229,                  0.933,                0.96289,                0.68117,                 1.0836,                0.47183,                 1.4012,              0.0073433,              0.0073433,              0.0073433
                    315,                0.72266,                0.52172,                 1.1421,                0.95292,                0.92939,                0.96006,                0.68143,                  1.083,                0.46736,                 1.4084,               0.007328,               0.007328,               0.007328
                    316,                0.72238,                0.51382,                 1.1438,                0.94255,                0.93313,                 0.9601,                 0.6831,                 1.0781,                0.46851,                 1.4073,              0.0073126,              0.0073126,              0.0073126
                    317,                0.73092,                  0.528,                 1.1474,                0.95668,                0.92242,                0.96135,                0.68855,                 1.0686,                0.46771,                 1.4033,              0.0072973,              0.0072973,              0.0072973
                    318,                 0.7129,                0.51387,                 1.1361,                 0.9478,                0.93519,                0.96347,                0.68439,                 1.0808,                0.46726,                 1.4142,              0.0072818,              0.0072818,              0.0072818
                    319,                0.71769,                0.51369,                 1.1421,                0.95173,                0.92644,                0.95862,                0.67775,                 1.0782,                0.46892,                 1.4123,              0.0072664,              0.0072664,              0.0072664
                    320,                0.72065,                0.51623,                 1.1442,                0.95845,                0.92269,                0.95989,                0.68385,                 1.0762,                0.46445,                 1.4011,              0.0072509,              0.0072509,              0.0072509
                    321,                 0.7252,                0.52156,                 1.1471,                 0.9616,                0.91945,                0.96259,                0.67718,                 1.0891,                0.46727,                 1.4171,              0.0072355,              0.0072355,              0.0072355
                    322,                0.70584,                0.50984,                 1.1318,                0.95787,                0.92822,                0.96165,                0.68089,                 1.0883,                0.46442,                 1.4168,              0.0072199,              0.0072199,              0.0072199
                    323,                0.72499,                0.52359,                 1.1472,                 0.9544,                 0.9268,                0.95976,                0.68156,                 1.0903,                0.47197,                 1.4185,              0.0072044,              0.0072044,              0.0072044
                    324,                0.72564,                0.52288,                 1.1486,                0.96042,                0.92609,                0.96152,                0.68565,                 1.0913,                0.46473,                 1.4195,              0.0071888,              0.0071888,              0.0071888
                    325,                0.71469,                0.50932,                 1.1366,                0.96142,                0.92783,                0.96315,                0.68604,                 1.0791,                0.45498,                 1.4175,              0.0071732,              0.0071732,              0.0071732
                    326,                0.71382,                0.50667,                 1.1362,                0.95296,                0.93561,                 0.9614,                0.67921,                 1.0743,                0.45804,                 1.4069,              0.0071576,              0.0071576,              0.0071576
                    327,                0.70582,                0.50857,                 1.1357,                0.95884,                0.93331,                0.96406,                0.68577,                 1.0693,                0.45202,                 1.4122,               0.007142,               0.007142,               0.007142
                    328,                 0.7197,                0.52411,                 1.1436,                0.95202,                0.93301,                0.96217,                0.68276,                 1.0805,                0.46195,                 1.4247,              0.0071263,              0.0071263,              0.0071263
                    329,                0.70498,                0.50659,                 1.1356,                0.95872,                0.93201,                0.96055,                0.68691,                 1.0744,                0.46473,                 1.4187,              0.0071106,              0.0071106,              0.0071106
                    330,                 0.7135,                0.50511,                 1.1381,                0.95868,                0.92303,                0.95823,                0.69125,                 1.0687,                0.46013,                 1.4167,              0.0070949,              0.0070949,              0.0070949
                    331,                0.72213,                0.52548,                  1.151,                0.94734,                0.93662,                0.96024,                0.69042,                  1.069,                 0.4603,                 1.4237,              0.0070791,              0.0070791,              0.0070791
                    332,                 0.7114,                0.50995,                 1.1345,                0.95544,                0.92904,                0.95836,                0.67842,                 1.0887,                0.45882,                 1.4298,              0.0070633,              0.0070633,              0.0070633
                    333,                0.71466,                 0.5109,                 1.1365,                0.95959,                0.92905,                0.96076,                0.66946,                 1.0981,                0.46396,                 1.4303,              0.0070475,              0.0070475,              0.0070475
                    334,                0.70498,                 0.5109,                 1.1311,                0.95742,                0.92778,                0.95937,                0.67818,                 1.0934,                0.46265,                 1.4291,              0.0070317,              0.0070317,              0.0070317
                    335,                0.72678,                0.52955,                 1.1483,                0.95334,                0.93408,                0.96058,                0.68449,                 1.0843,                0.46651,                 1.4226,              0.0070159,              0.0070159,              0.0070159
                    336,                0.69407,                0.50389,                  1.126,                0.94958,                0.92876,                0.96101,                0.68642,                 1.0879,                0.46233,                 1.4196,                  0.007,                  0.007,                  0.007
                    337,                0.70416,                0.51006,                 1.1368,                 0.9484,                 0.9279,                0.95861,                0.68278,                 1.0909,                0.46618,                 1.4266,              0.0069841,              0.0069841,              0.0069841
                    338,                0.70957,                0.50998,                  1.136,                 0.9475,                0.93408,                0.95697,                0.67555,                 1.0915,                0.46697,                 1.4261,              0.0069682,              0.0069682,              0.0069682
                    339,                0.70097,                0.50531,                 1.1292,                0.95464,                0.93657,                0.95844,                0.67635,                 1.0904,                0.46041,                  1.422,              0.0069523,              0.0069523,              0.0069523
                    340,                0.71177,                0.51391,                 1.1406,                0.95359,                0.93847,                0.96149,                0.67825,                 1.0764,                0.45777,                 1.4045,              0.0069363,              0.0069363,              0.0069363
                    341,                0.71258,                 0.5218,                 1.1422,                0.95819,                0.93073,                0.95927,                0.68096,                 1.0738,                0.46135,                  1.412,              0.0069203,              0.0069203,              0.0069203
                    342,                0.68793,                0.49537,                 1.1197,                0.95448,                0.93371,                0.96292,                0.67915,                 1.0735,                0.46389,                 1.4149,              0.0069043,              0.0069043,              0.0069043
                    343,                0.71404,                0.51371,                 1.1385,                0.95293,                0.93335,                0.96417,                0.67876,                 1.0743,                0.46346,                 1.4143,              0.0068883,              0.0068883,              0.0068883
                    344,                0.70944,                0.50922,                 1.1374,                0.96068,                0.93046,                0.96248,                0.68172,                 1.0731,                0.46261,                 1.4115,              0.0068722,              0.0068722,              0.0068722
                    345,                0.69701,                0.50286,                 1.1285,                0.95539,                0.93339,                0.96245,                0.68458,                 1.0692,                0.45783,                 1.4072,              0.0068561,              0.0068561,              0.0068561
                    346,                0.69546,                0.50174,                  1.123,                0.94896,                0.93547,                0.96085,                0.68442,                 1.0689,                0.46119,                  1.417,                0.00684,                0.00684,                0.00684
                    347,                0.70139,                0.50729,                 1.1313,                 0.9579,                0.93121,                0.96296,                0.68461,                 1.0749,                 0.4594,                 1.4219,              0.0068239,              0.0068239,              0.0068239
                    348,                0.70326,                0.51152,                 1.1326,                0.95576,                0.93152,                0.96133,                0.68358,                 1.0822,                0.46248,                 1.4241,              0.0068078,              0.0068078,              0.0068078
                    349,                0.71016,                0.51178,                 1.1337,                0.95447,                0.93262,                0.95815,                0.68183,                 1.0811,                0.46193,                 1.4238,              0.0067916,              0.0067916,              0.0067916
                    350,                  0.687,                 0.4939,                 1.1189,                0.95171,                 0.9347,                0.96025,                0.67926,                 1.0734,                0.46223,                 1.4239,              0.0067754,              0.0067754,              0.0067754
                    351,                0.70822,                 0.5049,                 1.1385,                0.94892,                0.93575,                0.95992,                0.68053,                 1.0741,                0.46311,                 1.4239,              0.0067592,              0.0067592,              0.0067592
                    352,                 0.7102,                 0.5087,                 1.1362,                0.94693,                0.93152,                0.96004,                0.68062,                 1.0817,                0.46264,                 1.4232,               0.006743,               0.006743,               0.006743
                    353,                0.70338,                0.51001,                 1.1304,                0.95291,                0.93661,                0.96071,                0.68318,                 1.0874,                0.46356,                 1.4294,              0.0067268,              0.0067268,              0.0067268
                    354,                0.68931,                0.49643,                  1.122,                0.95343,                 0.9268,                0.96011,                0.68388,                 1.0814,                0.46301,                 1.4295,              0.0067105,              0.0067105,              0.0067105
                    355,                0.69856,                 0.5018,                 1.1268,                0.95378,                0.93882,                0.96367,                0.68163,                 1.0822,                0.46055,                 1.4329,              0.0066942,              0.0066942,              0.0066942
                    356,                0.69628,                0.50106,                 1.1256,                0.95953,                0.92718,                0.96331,                0.68632,                 1.0848,                0.46153,                  1.443,              0.0066779,              0.0066779,              0.0066779
                    357,                0.69926,                0.50874,                 1.1291,                0.95728,                0.93506,                0.96366,                0.68532,                 1.0829,                0.46098,                 1.4425,              0.0066616,              0.0066616,              0.0066616
                    358,                0.69777,                 0.5057,                 1.1292,                0.95093,                  0.934,                0.96174,                0.68722,                 1.0798,                0.46017,                 1.4428,              0.0066452,              0.0066452,              0.0066452
                    359,                0.68876,                0.50169,                 1.1212,                 0.9512,                0.93736,                0.96207,                0.68731,                 1.0847,                0.45872,                 1.4416,              0.0066288,              0.0066288,              0.0066288
                    360,                0.69663,                0.50176,                 1.1322,                0.95705,                0.93532,                0.96011,                0.68791,                 1.0755,                0.45816,                 1.4246,              0.0066125,              0.0066125,              0.0066125
                    361,                0.67843,                0.48566,                 1.1114,                0.93961,                  0.944,                0.96105,                0.68735,                 1.0711,                0.45425,                  1.431,              0.0065961,              0.0065961,              0.0065961
                    362,                0.68323,                0.48909,                 1.1172,                 0.9389,                 0.9395,                0.95935,                0.68321,                 1.0717,                0.45674,                 1.4256,              0.0065796,              0.0065796,              0.0065796
                    363,                0.70247,                0.50403,                 1.1332,                0.95107,                0.94053,                0.96428,                0.68255,                 1.0808,                0.45662,                  1.433,              0.0065632,              0.0065632,              0.0065632
                    364,                0.69865,                0.50777,                 1.1302,                0.95287,                0.93397,                0.96199,                0.68502,                 1.0735,                0.46106,                  1.425,              0.0065467,              0.0065467,              0.0065467
                    365,                 0.6846,                0.49649,                 1.1184,                 0.9499,                0.93946,                0.96316,                0.68789,                 1.0795,                0.46438,                  1.433,              0.0065303,              0.0065303,              0.0065303
                    366,                0.68456,                 0.4929,                 1.1203,                0.94772,                0.93316,                 0.9622,                0.68563,                  1.074,                0.46256,                 1.4232,              0.0065138,              0.0065138,              0.0065138
                    367,                0.67564,                0.49091,                 1.1116,                 0.9442,                0.93785,                 0.9619,                0.68281,                 1.0705,                0.46316,                 1.4159,              0.0064972,              0.0064972,              0.0064972
                    368,                0.69239,                0.49694,                 1.1229,                0.93484,                0.94025,                0.96016,                0.68257,                 1.0701,                0.45872,                 1.4199,              0.0064807,              0.0064807,              0.0064807
